기관 명,모델명,시리얼,서버타입,사이트명,방문자수,날짜,등록일자
서울시,SDOT001,4027,00Original,4027,2,2.02101E+11,2021-01-25 0:33
서울시,SDOT001,4033,00Original,4033,1,2.02101E+11,2021-01-25 0:33
서울시,SDOT001,4002,00Original,4002,1,2.02101E+11,2021-01-25 0:43
서울시,SDOT001,4021,00Original,4021,0,2.02101E+11,2021-01-25 0:43
서울시,SDOT001,4028,00Original,4028,0,2.02101E+11,2021-01-25 0:43
서울시,SDOT001,4004,00Original,4004,0,2.02101E+11,2021-01-25 0:43
서울시,SDOT001,4013,00Original,4013,0,2.02101E+11,2021-01-25 0:43
서울시,SDOT001,4050,00Original,4050,0,2.02101E+11,2021-01-25 0:43
서울시,SDOT001,4047,00Original,4047,15,2.02101E+11,2021-01-25 0:43
서울시,SDOT001,4029,00Original,4029,8,2.02101E+11,2021-01-25 0:43
서울시,SDOT001,4011,00Original,4011,0,2.02101E+11,2021-01-25 0:43
서울시,SDOT001,4030,00Original,4030,0,2.02101E+11,2021-01-25 0:43
서울시,SDOT001,4007,00Original,4007,0,2.02101E+11,2021-01-25 0:43
서울시,SDOT001,4020,00Original,4020,1,2.02101E+11,2021-01-25 0:43
서울시,SDOT001,4040,00Original,4040,15,2.02101E+11,2021-01-25 0:43
서울시,SDOT001,4042,00Original,4042,0,2.02101E+11,2021-01-25 0:43
서울시,SDOT001,4025,00Original,4025,1,2.02101E+11,2021-01-25 0:43
서울시,SDOT001,3032,00Original,3032,113,2.02101E+11,2021-01-25 0:48
서울시,SDOT001,4029,00Original,4029,2,2.02101E+11,2021-01-25 0:48
서울시,SDOT001,3033,00Original,3033,96,2.02101E+11,2021-01-25 0:48
서울시,SDOT001,3034,00Original,3034,215,2.02101E+11,2021-01-25 0:48
서울시,SDOT001,3035,00Original,3035,137,2.02101E+11,2021-01-25 0:48
서울시,SDOT001,3036,00Original,3036,153,2.02101E+11,2021-01-25 0:48
서울시,SDOT001,3037,00Original,3037,55,2.02101E+11,2021-01-25 0:48
서울시,SDOT001,4011,00Original,4011,0,2.02101E+11,2021-01-25 0:48
서울시,SDOT001,3038,00Original,3038,141,2.02101E+11,2021-01-25 0:48
서울시,SDOT001,3039,00Original,3039,132,2.02101E+11,2021-01-25 0:48
서울시,SDOT001,4030,00Original,4030,0,2.02101E+11,2021-01-25 0:48
서울시,SDOT001,3040,00Original,3040,163,2.02101E+11,2021-01-25 0:48
서울시,SDOT001,3041,00Original,3041,135,2.02101E+11,2021-01-25 0:48
서울시,SDOT001,4007,00Original,4007,0,2.02101E+11,2021-01-25 0:48
서울시,SDOT001,4020,00Original,4020,0,2.02101E+11,2021-01-25 0:48
서울시,SDOT001,4040,00Original,4040,2,2.02101E+11,2021-01-25 0:48
서울시,SDOT001,4042,00Original,4042,0,2.02101E+11,2021-01-25 0:48
서울시,SDOT001,4025,00Original,4025,0,2.02101E+11,2021-01-25 0:48
서울시,SDOT001,4027,00Original,4027,1,2.02101E+11,2021-01-25 0:50
서울시,SDOT001,4033,00Original,4033,0,2.02101E+11,2021-01-25 0:50
서울시,SDOT001,4041,00Original,4041,0,2.02101E+11,2021-01-25 0:50
서울시,SDOT001,4015,00Original,4015,11,2.02101E+11,2021-01-25 0:50
서울시,SDOT001,4031,00Original,4031,0,2.02101E+11,2021-01-25 0:50
서울시,SDOT001,4046,00Original,4046,0,2.02101E+11,2021-01-25 0:50
서울시,SDOT001,4023,00Original,4023,0,2.02101E+11,2021-01-25 0:50
서울시,SDOT001,4036,00Original,4036,2,2.02101E+11,2021-01-25 0:50
서울시,SDOT001,4017,00Original,4017,0,2.02101E+11,2021-01-25 0:50
서울시,SDOT001,4045,00Original,4045,0,2.02101E+11,2021-01-25 0:50
서울시,SDOT001,4019,00Original,4019,19,2.02101E+11,2021-01-25 0:50
서울시,SDOT001,4006,00Original,4006,0,2.02101E+11,2021-01-25 0:50
서울시,SDOT001,4001,00Original,4001,1,2.02101E+11,2021-01-25 0:50
서울시,SDOT001,4043,00Original,4043,0,2.02101E+11,2021-01-25 0:50
서울시,SDOT001,4038,00Original,4038,0,2.02101E+11,2021-01-25 0:50
서울시,SDOT001,4008,00Original,4008,4,2.02101E+11,2021-01-25 0:50
서울시,SDOT001,4022,00Original,4022,2,2.02101E+11,2021-01-25 0:51
서울시,SDOT001,4048,00Original,4048,6,2.02101E+11,2021-01-25 0:52
서울시,SDOT001,4032,00Original,4032,1,2.02101E+11,2021-01-25 0:52
서울시,SDOT001,4024,00Original,4024,2,2.02101E+11,2021-01-25 0:52
서울시,SDOT001,4034,00Original,4034,0,2.02101E+11,2021-01-25 0:52
서울시,SDOT001,4010,00Original,4010,0,2.02101E+11,2021-01-25 0:52
서울시,SDOT001,4016,00Original,4016,0,2.02101E+11,2021-01-25 0:52
서울시,SDOT001,4018,00Original,4018,0,2.02101E+11,2021-01-25 0:52
서울시,SDOT001,4035,00Original,4035,9,2.02101E+11,2021-01-25 0:52
서울시,SDOT001,4037,00Original,4037,1,2.02101E+11,2021-01-25 0:52
서울시,SDOT001,4014,00Original,4014,21,2.02101E+11,2021-01-25 0:53
서울시,SDOT001,4009,00Original,4009,5,2.02101E+11,2021-01-25 0:53
서울시,SDOT001,4002,00Original,4002,2,2.02101E+11,2021-01-25 0:53
서울시,SDOT001,4021,00Original,4021,0,2.02101E+11,2021-01-25 0:53
서울시,SDOT001,4028,00Original,4028,0,2.02101E+11,2021-01-25 0:53
서울시,SDOT001,4004,00Original,4004,0,2.02101E+11,2021-01-25 0:53
서울시,SDOT001,4013,00Original,4013,0,2.02101E+11,2021-01-25 0:53
서울시,SDOT001,4050,00Original,4050,0,2.02101E+11,2021-01-25 0:53
서울시,SDOT001,4047,00Original,4047,12,2.02101E+11,2021-01-25 0:53
서울시,SDOT001,4029,00Original,4029,0,2.02101E+11,2021-01-25 0:53
서울시,SDOT001,4011,00Original,4011,1,2.02101E+11,2021-01-25 0:53
서울시,SDOT001,4030,00Original,4030,0,2.02101E+11,2021-01-25 0:53
서울시,SDOT001,4007,00Original,4007,1,2.02101E+11,2021-01-25 0:53
서울시,SDOT001,4040,00Original,4040,2,2.02101E+11,2021-01-25 0:53
서울시,SDOT001,4020,00Original,4020,1,2.02101E+11,2021-01-25 0:53
서울시,SDOT001,4042,00Original,4042,0,2.02101E+11,2021-01-25 0:53
서울시,SDOT001,4025,00Original,4025,0,2.02101E+11,2021-01-25 0:54
서울시,SDOT001,4005,00Original,4005,1,2.02101E+11,2021-01-25 0:56
서울시,SDOT001,4026,00Original,4026,1,2.02101E+11,2021-01-25 0:56
서울시,SDOT001,4044,00Original,4044,0,2.02101E+11,2021-01-25 0:56
서울시,SDOT001,4003,00Original,4003,1,2.02101E+11,2021-01-25 0:56
서울시,SDOT001,4022,00Original,4022,1,2.02101E+11,2021-01-25 0:56
서울시,SDOT001,4048,00Original,4048,0,2.02101E+11,2021-01-25 0:57
서울시,SDOT001,4032,00Original,4032,1,2.02101E+11,2021-01-25 0:57
서울시,SDOT001,4034,00Original,4034,0,2.02101E+11,2021-01-25 1:13
서울시,SDOT001,4024,00Original,4024,1,2.02101E+11,2021-01-25 1:27
서울시,SDOT001,4034,00Original,4034,2,2.02101E+11,2021-01-25 1:27
서울시,SDOT001,4010,00Original,4010,2,2.02101E+11,2021-01-25 1:27
서울시,SDOT001,4016,00Original,4016,2,2.02101E+11,2021-01-25 1:27
서울시,SDOT001,4018,00Original,4018,2,2.02101E+11,2021-01-25 1:27
서울시,SDOT001,4037,00Original,4037,0,2.02101E+11,2021-01-25 1:28
서울시,SDOT001,4035,00Original,4035,0,2.02101E+11,2021-01-25 1:28
서울시,SDOT001,4014,00Original,4014,19,2.02101E+11,2021-01-25 1:28
서울시,SDOT001,4009,00Original,4009,16,2.02101E+11,2021-01-25 1:28
서울시,SDOT001,4021,00Original,4021,0,2.02101E+11,2021-01-25 1:28
서울시,SDOT001,4028,00Original,4028,0,2.02101E+11,2021-01-25 1:28
서울시,SDOT001,4004,00Original,4004,0,2.02101E+11,2021-01-25 1:28
서울시,SDOT001,4002,00Original,4002,0,2.02101E+11,2021-01-25 1:28
서울시,SDOT001,4050,00Original,4050,0,2.02101E+11,2021-01-25 1:28
서울시,SDOT001,4013,00Original,4013,0,2.02101E+11,2021-01-25 1:28
서울시,SDOT001,4047,00Original,4047,11,2.02101E+11,2021-01-25 1:28
서울시,SDOT001,4029,00Original,4029,1,2.02101E+11,2021-01-25 1:28
서울시,SDOT001,4011,00Original,4011,1,2.02101E+11,2021-01-25 1:28
서울시,SDOT001,4030,00Original,4030,1,2.02101E+11,2021-01-25 1:28
서울시,SDOT001,4007,00Original,4007,0,2.02101E+11,2021-01-25 1:28
서울시,SDOT001,4040,00Original,4040,13,2.02101E+11,2021-01-25 1:28
서울시,SDOT001,4020,00Original,4020,0,2.02101E+11,2021-01-25 1:28
서울시,SDOT001,4042,00Original,4042,0,2.02101E+11,2021-01-25 1:28
서울시,SDOT001,4025,00Original,4025,3,2.02101E+11,2021-01-25 1:28
서울시,SDOT001,4027,00Original,4027,1,2.02101E+11,2021-01-25 1:30
서울시,SDOT001,4033,00Original,4033,0,2.02101E+11,2021-01-25 1:30
서울시,SDOT001,4041,00Original,4041,0,2.02101E+11,2021-01-25 1:30
서울시,SDOT001,4015,00Original,4015,0,2.02101E+11,2021-01-25 1:30
서울시,SDOT001,4031,00Original,4031,0,2.02101E+11,2021-01-25 1:30
서울시,SDOT001,4046,00Original,4046,2,2.02101E+11,2021-01-25 1:30
서울시,SDOT001,4036,00Original,4036,1,2.02101E+11,2021-01-25 1:30
서울시,SDOT001,4017,00Original,4017,0,2.02101E+11,2021-01-25 1:30
서울시,SDOT001,4023,00Original,4023,0,2.02101E+11,2021-01-25 1:30
서울시,SDOT001,4045,00Original,4045,0,2.02101E+11,2021-01-25 1:30
서울시,SDOT001,4019,00Original,4019,9,2.02101E+11,2021-01-25 1:30
서울시,SDOT001,4006,00Original,4006,0,2.02101E+11,2021-01-25 1:30
서울시,SDOT001,4001,00Original,4001,2,2.02101E+11,2021-01-25 1:30
서울시,SDOT001,4043,00Original,4043,0,2.02101E+11,2021-01-25 1:30
서울시,SDOT001,4038,00Original,4038,3,2.02101E+11,2021-01-25 1:30
서울시,SDOT001,4008,00Original,4008,0,2.02101E+11,2021-01-25 1:30
서울시,SDOT001,4039,00Original,4039,0,2.02101E+11,2021-01-25 1:30
서울시,SDOT001,4012,00Original,4012,1,2.02101E+11,2021-01-25 1:30
서울시,SDOT001,4049,00Original,4049,0,2.02101E+11,2021-01-25 1:31
서울시,SDOT001,4005,00Original,4005,1,2.02101E+11,2021-01-25 1:31
서울시,SDOT001,4044,00Original,4044,0,2.02101E+11,2021-01-25 1:31
서울시,SDOT001,4003,00Original,4003,0,2.02101E+11,2021-01-25 1:31
서울시,SDOT001,4022,00Original,4022,1,2.02101E+11,2021-01-25 1:31
서울시,SDOT001,4032,00Original,4032,0,2.02101E+11,2021-01-25 1:32
서울시,SDOT001,4048,00Original,4048,3,2.02101E+11,2021-01-25 1:32
서울시,SDOT001,4024,00Original,4024,0,2.02101E+11,2021-01-25 1:32
서울시,SDOT001,4034,00Original,4034,0,2.02101E+11,2021-01-25 1:32
서울시,SDOT001,4010,00Original,4010,2,2.02101E+11,2021-01-25 1:32
서울시,SDOT001,4016,00Original,4016,0,2.02101E+11,2021-01-25 1:32
서울시,SDOT001,4018,00Original,4018,0,2.02101E+11,2021-01-25 1:32
서울시,SDOT001,4035,00Original,4035,4,2.02101E+11,2021-01-25 1:33
서울시,SDOT001,4037,00Original,4037,0,2.02101E+11,2021-01-25 1:33
서울시,SDOT001,4014,00Original,4014,20,2.02101E+11,2021-01-25 1:33
서울시,SDOT001,4009,00Original,4009,3,2.02101E+11,2021-01-25 1:33
서울시,SDOT001,4002,00Original,4002,4,2.02101E+11,2021-01-25 1:33
서울시,SDOT001,4021,00Original,4021,0,2.02101E+11,2021-01-25 1:33
서울시,SDOT001,4028,00Original,4028,0,2.02101E+11,2021-01-25 1:33
서울시,SDOT001,4004,00Original,4004,0,2.02101E+11,2021-01-25 1:33
서울시,SDOT001,4013,00Original,4013,0,2.02101E+11,2021-01-25 1:33
서울시,SDOT001,4050,00Original,4050,0,2.02101E+11,2021-01-25 1:33
서울시,SDOT001,4047,00Original,4047,3,2.02101E+11,2021-01-25 1:33
서울시,SDOT001,4029,00Original,4029,3,2.02101E+11,2021-01-25 1:33
서울시,SDOT001,4010,00Original,4010,0,2.02101E+11,2021-01-25 1:37
서울시,SDOT001,4018,00Original,4018,0,2.02101E+11,2021-01-25 1:37
서울시,SDOT001,4016,00Original,4016,1,2.02101E+11,2021-01-25 1:37
서울시,SDOT001,4037,00Original,4037,0,2.02101E+11,2021-01-25 1:38
서울시,SDOT001,4035,00Original,4035,0,2.02101E+11,2021-01-25 1:38
서울시,SDOT001,4014,00Original,4014,18,2.02101E+11,2021-01-25 1:38
서울시,SDOT001,4009,00Original,4009,6,2.02101E+11,2021-01-25 1:38
서울시,SDOT001,4021,00Original,4021,0,2.02101E+11,2021-01-25 1:38
서울시,SDOT001,4028,00Original,4028,0,2.02101E+11,2021-01-25 1:38
서울시,SDOT001,4002,00Original,4002,0,2.02101E+11,2021-01-25 1:38
서울시,SDOT001,4004,00Original,4004,0,2.02101E+11,2021-01-25 1:38
서울시,SDOT001,4050,00Original,4050,0,2.02101E+11,2021-01-25 1:38
서울시,SDOT001,4013,00Original,4013,0,2.02101E+11,2021-01-25 1:38
서울시,SDOT001,4047,00Original,4047,3,2.02101E+11,2021-01-25 1:38
서울시,SDOT001,4029,00Original,4029,1,2.02101E+11,2021-01-25 1:38
서울시,SDOT001,4011,00Original,4011,0,2.02101E+11,2021-01-25 1:38
서울시,SDOT001,4030,00Original,4030,0,2.02101E+11,2021-01-25 1:38
서울시,SDOT001,4007,00Original,4007,2,2.02101E+11,2021-01-25 1:38
서울시,SDOT001,4040,00Original,4040,2,2.02101E+11,2021-01-25 1:38
서울시,SDOT001,4020,00Original,4020,0,2.02101E+11,2021-01-25 1:38
서울시,SDOT001,4042,00Original,4042,0,2.02101E+11,2021-01-25 1:38
서울시,SDOT001,4025,00Original,4025,0,2.02101E+11,2021-01-25 1:38
서울시,SDOT001,4027,00Original,4027,1,2.02101E+11,2021-01-25 1:41
서울시,SDOT001,4022,00Original,4022,0,2.02101E+11,2021-01-25 1:41
서울시,SDOT001,4032,00Original,4032,1,2.02101E+11,2021-01-25 1:42
서울시,SDOT001,4048,00Original,4048,0,2.02101E+11,2021-01-25 1:42
서울시,SDOT001,4024,00Original,4024,0,2.02101E+11,2021-01-25 1:42
서울시,SDOT001,4034,00Original,4034,0,2.02101E+11,2021-01-25 1:42
서울시,SDOT001,4010,00Original,4010,1,2.02101E+11,2021-01-25 1:42
서울시,SDOT001,4018,00Original,4018,2,2.02101E+11,2021-01-25 1:42
서울시,SDOT001,4016,00Original,4016,0,2.02101E+11,2021-01-25 1:42
서울시,SDOT001,4037,00Original,4037,0,2.02101E+11,2021-01-25 1:43
서울시,SDOT001,4035,00Original,4035,7,2.02101E+11,2021-01-25 1:43
서울시,SDOT001,4014,00Original,4014,14,2.02101E+11,2021-01-25 1:43
서울시,SDOT001,4009,00Original,4009,8,2.02101E+11,2021-01-25 1:43
서울시,SDOT001,4002,00Original,4002,0,2.02101E+11,2021-01-25 1:43
서울시,SDOT001,4021,00Original,4021,0,2.02101E+11,2021-01-25 1:43
서울시,SDOT001,4028,00Original,4028,0,2.02101E+11,2021-01-25 1:43
서울시,SDOT001,4004,00Original,4004,0,2.02101E+11,2021-01-25 1:43
서울시,SDOT001,4013,00Original,4013,2,2.02101E+11,2021-01-25 1:43
서울시,SDOT001,4050,00Original,4050,0,2.02101E+11,2021-01-25 1:43
서울시,SDOT001,4047,00Original,4047,11,2.02101E+11,2021-01-25 1:43
서울시,SDOT001,4029,00Original,4029,30,2.02101E+11,2021-01-25 1:43
서울시,SDOT001,4011,00Original,4011,1,2.02101E+11,2021-01-25 1:43
서울시,SDOT001,4030,00Original,4030,1,2.02101E+11,2021-01-25 1:43
서울시,SDOT001,4007,00Original,4007,0,2.02101E+11,2021-01-25 1:43
서울시,SDOT001,4020,00Original,4020,0,2.02101E+11,2021-01-25 1:43
서울시,SDOT001,4040,00Original,4040,5,2.02101E+11,2021-01-25 1:43
서울시,SDOT001,4042,00Original,4042,0,2.02101E+11,2021-01-25 1:43
서울시,SDOT001,4025,00Original,4025,0,2.02101E+11,2021-01-25 1:43
서울시,SDOT001,4027,00Original,4027,0,2.02101E+11,2021-01-25 1:50
서울시,SDOT001,4033,00Original,4033,1,2.02101E+11,2021-01-25 1:50
서울시,SDOT001,4041,00Original,4041,0,2.02101E+11,2021-01-25 1:50
서울시,SDOT001,4015,00Original,4015,0,2.02101E+11,2021-01-25 1:50
서울시,SDOT001,4031,00Original,4031,0,2.02101E+11,2021-01-25 1:50
서울시,SDOT001,4046,00Original,4046,0,2.02101E+11,2021-01-25 1:50
서울시,SDOT001,4017,00Original,4017,0,2.02101E+11,2021-01-25 1:50
서울시,SDOT001,4036,00Original,4036,0,2.02101E+11,2021-01-25 1:50
서울시,SDOT001,4023,00Original,4023,0,2.02101E+11,2021-01-25 1:50
서울시,SDOT001,4045,00Original,4045,0,2.02101E+11,2021-01-25 1:50
서울시,SDOT001,4019,00Original,4019,5,2.02101E+11,2021-01-25 1:50
서울시,SDOT001,4006,00Original,4006,0,2.02101E+11,2021-01-25 1:50
서울시,SDOT001,4001,00Original,4001,0,2.02101E+11,2021-01-25 1:50
서울시,SDOT001,4043,00Original,4043,0,2.02101E+11,2021-01-25 1:50
서울시,SDOT001,4038,00Original,4038,0,2.02101E+11,2021-01-25 1:50
서울시,SDOT001,4008,00Original,4008,0,2.02101E+11,2021-01-25 1:50
서울시,SDOT001,4039,00Original,4039,0,2.02101E+11,2021-01-25 1:50
서울시,SDOT001,4012,00Original,4012,0,2.02101E+11,2021-01-25 1:50
서울시,SDOT001,4049,00Original,4049,0,2.02101E+11,2021-01-25 1:51
서울시,SDOT001,4005,00Original,4005,0,2.02101E+11,2021-01-25 1:51
서울시,SDOT001,4026,00Original,4026,0,2.02101E+11,2021-01-25 1:51
서울시,SDOT001,4044,00Original,4044,0,2.02101E+11,2021-01-25 1:51
서울시,SDOT001,4003,00Original,4003,0,2.02101E+11,2021-01-25 1:51
서울시,SDOT001,4022,00Original,4022,0,2.02101E+11,2021-01-25 1:51
서울시,SDOT001,4048,00Original,4048,3,2.02101E+11,2021-01-25 1:52
서울시,SDOT001,4032,00Original,4032,1,2.02101E+11,2021-01-25 1:52
서울시,SDOT001,4024,00Original,4024,0,2.02101E+11,2021-01-25 1:52
서울시,SDOT001,4034,00Original,4034,0,2.02101E+11,2021-01-25 1:52
서울시,SDOT001,4010,00Original,4010,0,2.02101E+11,2021-01-25 1:52
서울시,SDOT001,4018,00Original,4018,2,2.02101E+11,2021-01-25 1:52
서울시,SDOT001,4016,00Original,4016,1,2.02101E+11,2021-01-25 1:52
서울시,SDOT001,4035,00Original,4035,3,2.02101E+11,2021-01-25 1:53
서울시,SDOT001,4037,00Original,4037,0,2.02101E+11,2021-01-25 1:53
서울시,SDOT001,4014,00Original,4014,11,2.02101E+11,2021-01-25 1:53
서울시,SDOT001,4009,00Original,4009,4,2.02101E+11,2021-01-25 1:53
서울시,SDOT001,4002,00Original,4002,0,2.02101E+11,2021-01-25 1:53
서울시,SDOT001,4021,00Original,4021,0,2.02101E+11,2021-01-25 1:53
서울시,SDOT001,4028,00Original,4028,0,2.02101E+11,2021-01-25 1:53
서울시,SDOT001,4004,00Original,4004,0,2.02101E+11,2021-01-25 1:53
서울시,SDOT001,4013,00Original,4013,0,2.02101E+11,2021-01-25 1:53
서울시,SDOT001,4050,00Original,4050,0,2.02101E+11,2021-01-25 1:53
서울시,SDOT001,4047,00Original,4047,9,2.02101E+11,2021-01-25 1:53
서울시,SDOT001,4029,00Original,4029,10,2.02101E+11,2021-01-25 1:53
서울시,SDOT001,4011,00Original,4011,0,2.02101E+11,2021-01-25 1:53
서울시,SDOT001,4030,00Original,4030,0,2.02101E+11,2021-01-25 1:53
서울시,SDOT001,4007,00Original,4007,1,2.02101E+11,2021-01-25 1:53
서울시,SDOT001,4040,00Original,4040,8,2.02101E+11,2021-01-25 1:53
서울시,SDOT001,4020,00Original,4020,0,2.02101E+11,2021-01-25 1:53
서울시,SDOT001,4042,00Original,4042,1,2.02101E+11,2021-01-25 1:53
서울시,SDOT001,4025,00Original,4025,0,2.02101E+11,2021-01-25 1:53
서울시,SDOT001,4027,00Original,4027,0,2.02101E+11,2021-01-25 1:55
서울시,SDOT001,4033,00Original,4033,0,2.02101E+11,2021-01-25 1:55
서울시,SDOT001,4041,00Original,4041,0,2.02101E+11,2021-01-25 1:55
서울시,SDOT001,4015,00Original,4015,1,2.02101E+11,2021-01-25 1:55
서울시,SDOT001,4031,00Original,4031,0,2.02101E+11,2021-01-25 1:55
서울시,SDOT001,4046,00Original,4046,0,2.02101E+11,2021-01-25 1:55
서울시,SDOT001,4017,00Original,4017,0,2.02101E+11,2021-01-25 1:55
서울시,SDOT001,4023,00Original,4023,0,2.02101E+11,2021-01-25 1:55
서울시,SDOT001,4036,00Original,4036,1,2.02101E+11,2021-01-25 1:55
서울시,SDOT001,4045,00Original,4045,0,2.02101E+11,2021-01-25 1:55
서울시,SDOT001,4019,00Original,4019,6,2.02101E+11,2021-01-25 1:55
서울시,SDOT001,4001,00Original,4001,0,2.02101E+11,2021-01-25 1:55
서울시,SDOT001,4006,00Original,4006,0,2.02101E+11,2021-01-25 1:55
서울시,SDOT001,4043,00Original,4043,1,2.02101E+11,2021-01-25 1:55
서울시,SDOT001,4038,00Original,4038,0,2.02101E+11,2021-01-25 1:55
서울시,SDOT001,4008,00Original,4008,2,2.02101E+11,2021-01-25 1:55
서울시,SDOT001,4039,00Original,4039,0,2.02101E+11,2021-01-25 1:55
서울시,SDOT001,4012,00Original,4012,1,2.02101E+11,2021-01-25 1:55
서울시,SDOT001,4049,00Original,4049,0,2.02101E+11,2021-01-25 1:56
서울시,SDOT001,4003,00Original,4003,3,2.02101E+11,2021-01-25 1:56
서울시,SDOT001,2999,00Original,2999,81,2.02101E+11,2021-01-25 1:59
서울시,SDOT001,3000,00Original,3000,164,2.02101E+11,2021-01-25 1:59
서울시,SDOT001,3001,00Original,3001,105,2.02101E+11,2021-01-25 1:59
서울시,SDOT001,3002,00Original,3002,110,2.02101E+11,2021-01-25 1:59
서울시,SDOT001,3003,00Original,3003,161,2.02101E+11,2021-01-25 1:59
서울시,SDOT001,3004,00Original,3004,129,2.02101E+11,2021-01-25 1:59
서울시,SDOT001,3005,00Original,3005,133,2.02101E+11,2021-01-25 1:59
서울시,SDOT001,3006,00Original,3006,99,2.02101E+11,2021-01-25 1:59
서울시,SDOT001,3007,00Original,3007,159,2.02101E+11,2021-01-25 1:59
서울시,SDOT001,3008,00Original,3008,138,2.02101E+11,2021-01-25 1:59
서울시,SDOT001,3009,00Original,3009,101,2.02101E+11,2021-01-25 1:59
서울시,SDOT001,3010,00Original,3010,170,2.02101E+11,2021-01-25 1:59
서울시,SDOT001,3011,00Original,3011,116,2.02101E+11,2021-01-25 1:59
서울시,SDOT001,3012,00Original,3012,73,2.02101E+11,2021-01-25 1:59
서울시,SDOT001,3013,00Original,3013,96,2.02101E+11,2021-01-25 1:59
서울시,SDOT001,3014,00Original,3014,97,2.02101E+11,2021-01-25 1:59
서울시,SDOT001,3015,00Original,3015,108,2.02101E+11,2021-01-25 1:59
서울시,SDOT001,3016,00Original,3016,128,2.02101E+11,2021-01-25 1:59
서울시,SDOT001,3017,00Original,3017,153,2.02101E+11,2021-01-25 1:59
서울시,SDOT001,3018,00Original,3018,127,2.02101E+11,2021-01-25 1:59
서울시,SDOT001,3019,00Original,3019,124,2.02101E+11,2021-01-25 1:59
서울시,SDOT001,3020,00Original,3020,165,2.02101E+11,2021-01-25 1:59
서울시,SDOT001,3021,00Original,3021,67,2.02101E+11,2021-01-25 1:59
서울시,SDOT001,3022,00Original,3022,145,2.02101E+11,2021-01-25 1:59
서울시,SDOT001,3023,00Original,3023,121,2.02101E+11,2021-01-25 1:59
서울시,SDOT001,3024,00Original,3024,98,2.02101E+11,2021-01-25 1:59
서울시,SDOT001,3025,00Original,3025,133,2.02101E+11,2021-01-25 1:59
서울시,SDOT001,3026,00Original,3026,68,2.02101E+11,2021-01-25 1:59
서울시,SDOT001,3027,00Original,3027,106,2.02101E+11,2021-01-25 1:59
서울시,SDOT001,3028,00Original,3028,137,2.02101E+11,2021-01-25 1:59
